,Stock_1,Stock_2,Stock_3,Stock_4,Stock_5,Stock_6,Stock_7,Stock_8,Stock_9,Stock_10
2021-02-01,129.40755514746917,302.4235298109319,141.12630012870514,137.07241136814577,62.328943275388475,51.051424175034974,62.64214176976809,146.91778903093706,72.10742191790067,112.33431653630949
2021-02-02,134.38572350280873,297.7382939413837,136.35853708093543,135.78046622157643,59.86634197072014,51.81831811202878,60.05491727076943,147.00140752910903,69.11090884669323,111.61470783709541
2021-02-03,138.8026547519388,299.8858676995767,134.0036425859002,135.69572973605867,59.887914055181255,52.30813630423501,58.41318595221564,148.74357199533392,65.37284957594404,110.20862023143168
2021-02-04,137.4471806403747,303.6843829950525,134.06429491977067,131.88115165039724,58.708130381903786,52.51598792464166,58.320814445354,147.02075222141715,64.74418007608809,111.74309451975577
2021-02-05,136.024072948788,303.14934429324774,139.8825152938033,128.12601353565873,56.53376589126247,53.33900763213042,57.5292341243068,146.08500180714108,63.73267349182197,111.16247708603517
2021-02-06,140.3728662442122,308.0126386186285,142.29471516556742,124.49690299725764,55.23218477431983,50.31033486640018,56.597972949270925,148.880201541382,64.3916011618405,110.66999782569181
2021-02-07,140.31025914934094,303.76892954513096,142.87743730254704,126.40389247462173,53.44720562198709,50.611842376740974,57.65345142133591,147.64419724776695,65.29398584883103,116.89995385068883
2021-02-08,140.0174518628538,306.15841877638434,140.7684032086164,126.86210952399071,53.93921026563499,50.80906897302233,56.477672329747946,148.25355960916642,67.20343786744797,117.94886385403916
2021-02-09,142.71135176162477,304.7071545769815,142.8796483940051,127.57067966555776,52.91338278978603,51.13274408706598,55.357497945582224,146.37702453800446,67.45790813016141,118.65005634068527
2021-02-10,139.31701230862544,311.1302946830167,144.51420951245981,125.77262595534724,51.28620653166062,50.98455671188168,54.86377138110394,146.70824780717027,66.96800632278615,113.88635894810746
2021-02-11,138.23494560495905,309.2285474012678,146.3456699543414,124.01633782500723,53.00806365162169,49.03527379053294,56.302483257939485,146.05005894382157,68.11930002610764,114.06812495726953
2021-02-12,141.38547355568528,306.83287984892445,143.130103111378,127.5396526164488,52.887755865618736,49.25255739882845,57.6928752373038,143.03571646511602,68.93058848848973,112.72236118143259
2021-02-13,141.0117370169387,307.2764311109517,138.8355649170011,125.55300049872599,54.316860131430765,50.125501046470625,57.620598090910654,143.7312232266734,68.52494230705275,115.78070682923324
2021-02-14,140.44669571672716,308.70122332400155,142.0177597664786,123.60097405023492,56.010230813604856,48.59119814655713,59.498617176287965,142.65992087571075,68.19232395319833,111.40417255855321
2021-02-15,139.16920741102476,302.28143236103585,140.29182831247402,123.26153866784925,57.083153401564104,48.79295205823307,59.86474388458385,139.53418668910047,66.99111058917245,115.41188200514914
2021-02-16,137.12286050510943,312.2942524154368,139.60983831281766,123.2671789584377,58.305149774305995,50.03413977757073,59.7320685737778,138.45072311488406,66.9161871301495,116.19196829257066
2021-02-17,139.56722272755607,312.32067162848483,141.33789063283828,127.30629860476051,58.749796055375604,50.34600542875917,57.917514862543136,131.16619331960203,67.43595958962898,115.97161201108358
2021-02-18,138.13028696263382,313.84186196715086,141.16714391941733,130.17776919171553,58.85097597434294,49.59391335345899,59.064474219769394,130.5965881885603,68.14610972008064,114.864290227313
2021-02-19,136.3350714792379,314.37017224875007,141.20336357880578,131.4270254529541,58.53477467887012,47.77246799341727,58.553242981965475,132.6699878575614,67.74080926159608,114.29827713424052
2021-02-20,139.02462570800046,309.8937093269524,136.8463835036837,131.00480004826582,57.96795441603566,46.84926856573388,58.347863435124715,133.9741488226045,67.72822496804649,115.0000252886577
2021-02-21,144.0667922388427,307.76858928179485,137.60820358376992,129.67061215328172,56.98671958279612,46.30121865091143,57.78917264013386,134.93735810257854,70.9101996350197,113.3531250230677
2021-02-22,142.86635481193176,307.38004366786555,138.6975069547994,130.35410805567514,58.4502477213395,44.05432045509766,55.03039859316126,133.59910829314282,72.46639514218506,109.80370308169351
2021-02-23,134.2725654322012,310.8914266843825,139.37339994438128,127.51184516641237,57.29814704531293,43.19989244341557,55.152054644745505,131.92560504497436,73.18245576574459,103.53473151164073
2021-02-24,131.97153146967966,303.8898162357578,138.65885850660482,126.13969591695778,58.21244644970605,41.59342947237953,55.20223361251478,133.39878245399137,75.89993614372015,102.53714130226858
2021-02-25,132.827917447978,292.9263055848318,132.02554016884812,128.2708875745486,58.20597288378139,42.57379716128824,53.68593547009456,134.78586870215858,78.73679923895062,103.39784956765826
2021-02-26,133.56267235582368,292.97643160775505,127.87761071048261,131.74849844726066,57.4948616194145,43.00335251785857,52.00767629169199,131.60637879256183,80.9966830078088,102.67964337109493
2021-02-27,137.44473948081216,292.5180368210893,123.16686098290641,134.09906978282277,56.81654607582021,43.60427174481773,52.03389946445314,127.54469475199471,81.26282962842004,107.18979155108683
2021-02-28,138.79990738797392,292.18153721725895,125.81579440886063,134.66407868714901,57.05464630078397,42.65228133181155,52.277259957731076,130.18600104159196,79.90401410392255,110.24361975398392
2021-03-01,138.54533163480866,286.99374000574005,128.32615185457027,133.89166105657944,57.92132336609797,42.40339790653004,52.21470902057945,131.471093627103,80.36889095577177,105.84372681776169
2021-03-02,135.43846991851206,292.32843695641594,127.98702025511177,132.4891959750716,56.34751526900784,41.487708129226185,50.10335646690312,131.20478389008238,79.4069756626207,103.79758152418557
2021-03-03,135.25393926910493,294.4564162687204,133.34506357806603,128.48303160175215,57.65408008980733,42.29514320009594,49.32265324206778,131.7380944800855,78.68019021676953,104.18306203546807
2021-03-04,139.33625755782776,298.0229090873327,134.70147189536902,127.37728268266693,55.94284165346013,42.11879934374646,50.51291555449587,127.71437081251837,77.01989757309286,104.4461612234111
2021-03-05,136.59229530368725,293.2991062227488,133.56028484633748,123.89831000006896,54.852938769578955,42.71135012934555,49.19213436632922,123.63294612660108,76.04940838524905,105.97516007188123
2021-03-06,136.0543352686943,290.57388192316256,133.67877631897,119.57250598635157,55.39565994828868,43.0388906869083,48.789439217229344,126.12025434608816,74.33450015960796,108.36576679401246
2021-03-07,136.47472592821003,288.61801407291864,133.6256426538291,119.3159876493105,56.747627475702046,42.11210918146629,48.04538149582313,128.73423003264352,73.44912432491842,110.31750594298065
2021-03-08,141.1133271284831,286.2987084181133,135.44659222920376,116.56290896948147,57.60421395654725,42.280072474891846,48.499927590393455,127.07208556016244,71.00902187883734,111.42785619585706
2021-03-09,135.28985344740755,284.4815676972155,137.9961897586939,117.01027213584183,59.84886888797,43.14690626020849,47.86564710068815,127.14150092299082,70.94174693376947,107.90188489860589
2021-03-10,132.74532481554218,281.2910448587966,132.3763763406409,117.12141660873783,59.55073552448351,41.70330233334519,48.2526053079466,128.9618436275882,71.26387138466693,107.2025335597919
2021-03-11,134.31554842642024,285.11784277745096,133.19023575331428,115.18982151026107,59.88017110514003,42.70041215364597,47.67682717833773,134.37292612745543,70.5147014791602,107.27201583849528
2021-03-12,132.50904299369105,286.39101275930506,128.54929739378167,113.93185236340427,58.57224301825157,42.815992218349855,48.62506909153953,136.1090409606359,67.16996444233578,111.65315440153908
2021-03-13,133.29158824062915,281.9433652542547,128.9532710655263,114.3333250203105,57.79106651613765,42.98547218812586,48.03430145240487,135.00829450011648,66.24801753941206,108.45390902714001
2021-03-14,133.6803637353975,285.2437911105114,130.28118954416692,116.20822062834858,58.1659458491542,42.5274830463757,48.840954796060444,131.3427719439554,65.05466366849339,106.36248369053804
2021-03-15,136.56800947220475,290.62228251028665,131.55092366323342,118.69956187384155,57.14305955499681,42.82398050737444,48.71868202409475,133.56740880463488,64.90474619459052,105.54361405673193
2021-03-16,138.04542546593342,295.7149681749717,129.7924951090738,118.55456876522798,55.933408831724535,40.684442180987446,48.914004604925005,135.19400701747875,65.24493378918652,101.428338266363
2021-03-17,137.07676228894567,282.5949954296812,133.34803359539578,115.9794341124578,57.337788898459394,41.454085757571825,48.032974991903004,132.13109228445904,65.70213142058311,99.71557058536649
2021-03-18,137.35772754757343,279.86610221333314,128.59775415357808,110.80566573917801,57.59774037019518,40.988508498087455,47.50164400502075,133.9699972672734,67.24408459405858,99.17203153735404
2021-03-19,136.42205025983782,282.66556383786786,125.10777681768866,111.300198195039,58.23348806857449,41.546140931655096,45.661665257020076,131.93002199895886,66.06292442468428,99.37015138121086
2021-03-20,137.7337334843029,291.1269336623223,123.86929620068169,110.19259984147467,59.572476304457474,41.79257347736027,46.819326836348495,132.69185983473494,64.53407427003226,96.72068805271375
2021-03-21,133.4598219921126,294.98175607389726,126.81390923952476,114.26832028962991,60.57699375309723,42.76453381123907,46.276207351369834,129.62292052541403,65.63125592550534,97.52865544757316
2021-03-22,133.7466121335844,297.2671064660986,127.63359752832451,117.20231221232937,62.145920426733376,43.23000040440754,47.05901833355196,130.955606312975,65.02591295134013,99.00439015764134
2021-03-23,130.01643231164607,303.53285231169986,124.58437232567553,117.87224833333389,61.09546301375956,43.70846052364959,47.02708857697373,126.77876164452483,65.5730405030455,97.86005627624628
2021-03-24,132.30770337131128,303.54090011335654,125.5696378310549,115.614832220097,60.37535250279983,43.3075327492367,47.83285304542333,131.03187744458242,64.51708930526662,99.96766467698973
2021-03-25,126.56640264739359,296.2911935990889,123.16176856098308,112.48743091597875,58.4631583577445,43.66525202749283,47.62806367087955,132.02616147579855,65.4080350643336,100.49872688710937
2021-03-26,128.2314170273791,295.879157517401,120.23792446150449,114.86724690771918,57.774331239559466,42.848191063863815,47.458585992539554,129.61586303924028,64.86196904309195,101.1902665090623
2021-03-27,129.12478412404536,290.5661734444448,119.06511082566287,117.33536039812029,58.347914936145806,44.62644672938283,48.57873028085417,132.58223371226464,63.06157130398105,102.73617116021215
2021-03-28,128.9876360379527,287.36423995861225,119.4652061284812,119.55349511944225,58.93236451753077,43.842383443407826,49.30008450701481,130.89157810195377,63.334858863119756,102.1128706711363
2021-03-29,128.4230152295554,291.7680565615351,116.97986698545405,124.20459251582085,56.78594635646156,43.318319928587975,49.6651140562074,132.42121416899468,63.20758655148817,101.99566408246987
2021-03-30,129.4774968267659,290.41968271416476,120.23935015025111,126.28961281005388,57.77722949195794,42.48127420770566,49.586257353150366,131.62545285407398,61.93635383168442,102.73036778487526
2021-03-31,128.0852362888287,294.2265261604598,117.6657673890772,130.6315522780649,56.74147713762573,42.66759906212571,50.37156414419818,130.12323675323532,62.992329822286,100.2048781233318
2021-04-01,131.80513306120847,294.3097879420318,116.26222326911204,129.84990069115491,57.659462622234365,42.16885298087747,49.616637765804036,129.5466955704974,61.509538110367195,103.85342573160148
2021-04-02,130.31205877200435,299.20484714182754,116.7492924217772,127.29306771751203,57.652595715568815,42.83006293962455,49.42981987643836,132.63797236204505,62.76619691002006,105.76207484383995
2021-04-03,129.11408236553658,292.7429652513132,115.31657404647963,127.79266994449678,58.281916130413016,40.96989214074897,49.42179919455256,133.05734504802814,62.417788961157115,108.49343085195777
2021-04-04,130.20323731047594,300.41395453571073,114.81849749975795,130.18872498010342,60.18781217988321,42.04469092351753,48.342287144103494,132.3822757404284,61.98690060632501,109.55504891336396
2021-04-05,131.99054640652486,295.37365322300855,114.97427982456914,124.92928970158603,61.92356248354171,41.613838591789055,48.39629895652276,131.56243306402615,63.4076745540143,103.33778577377845
2021-04-06,131.94669824333295,294.74853176337626,113.93114948525768,129.24241482579168,60.82463045976285,42.256186622693946,48.74112528584905,134.88180390843982,62.561576386943045,101.82291811224859
2021-04-07,134.83915435004332,297.2557883865358,110.41081972946593,127.84839317785385,61.294662102490264,42.96420104852372,48.078995958543715,127.02020180929013,63.21624973298118,99.33778583859163
2021-04-08,129.39882919851615,280.4172828705601,112.20826560983649,128.177263865232,61.0180314703497,44.15776748835631,48.691834575730645,131.12625696150818,61.45537946457138,99.26914218893305
2021-04-09,125.21481284115906,279.13082746581165,111.65033053475113,129.78361629573243,61.07363583701825,44.70833283761124,49.37687038766523,136.77761159119348,61.067845952681004,97.40085186342375
2021-04-10,125.83107911786145,274.65200570911657,114.9595587274606,129.04847506984248,60.38279973442707,44.28689803495478,50.08633446772522,136.34608647915113,60.28414174218763,100.64498577200213
2021-04-11,123.67642361868873,274.84737158048375,116.459335274347,124.83804890329814,60.96278920796206,43.352349114156766,50.91053793882796,133.7210125167442,61.119401472399126,102.87091683647095
2021-04-12,125.80721139198423,276.2288459845369,115.92059219310855,123.398866998112,62.75635676343972,42.74585389438893,49.85458610515682,135.50048867053974,60.14621337438096,100.91623877572687
